lead_id,fecha_contacto,edad,pais_origen,idioma_interes,canal_contacto,interacciones_previas,conversion,dias_a_conversion,monto_compra_usd
1163,2025-04-21,24,Colombia,Japonés,Google Ads,5,1,16.0,1926.84
1164,2025-05-29,28,Chile,Francés,Instagram,1,0,,
1165,2025-02-12,33,México,Francés,Organico,5,1,11.0,2483.97
1166,2025-04-29,30,Brasil,Inglés,Facebook,1,1,22.0,1481.1
1167,2025-01-30,19,Brasil,Italiano,Youtube,2,1,24.0,1521.85
1168,2025-04-26,30,México,Italiano,Instagram,5,1,26.0,1629.51
1169,2025-01-13,37,Chile,Japonés,Instagram,4,1,7.0,2216.4
1170,2025-04-08,17,Argentina,Inglés,Instagram,4,0,,
1171,2025-05-23,30,México,Italiano,Facebook,4,0,,
1172,2025-05-18,23,Chile,Inglés,Google Ads,5,0,,
1173,2025-05-12,23,México,Inglés,Instagram,5,0,,
1174,2025-02-25,32,México,Japonés,Facebook,5,1,26.0,2115.3
1175,2025-07-03,27,Colombia,Inglés,Youtube,1,1,6.0,2456.57
1176,2025-07-08,34,Chile,Francés,Organico,2,0,,
1177,2025-06-03,25,Argentina,Francés,TikTok,4,0,,
1178,2025-06-23,24,Colombia,Alemán,Facebook,1,1,8.0,1324.25
1179,2025-04-07,20,México,Japonés,TikTok,4,0,,
1180,2025-04-19,21,México,Alemán,Instagram,1,1,7.0,1530.81
1181,2025-03-14,35,México,Francés,Instagram,5,1,24.0,2412.06
1182,2025-03-02,41,Chile,Alemán,Facebook,4,1,15.0,2490.04
1183,2025-05-16,17,Chile,Japonés,TikTok,5,1,18.0,1860.29
1184,2025-03-23,42,Colombia,Japonés,Instagram,4,1,19.0,2235.95
1185,2025-03-18,39,Argentina,Inglés,Youtube,3,1,25.0,1423.6
1186,2025-06-04,42,Colombia,Italiano,Google Ads,1,1,10.0,1634.65
1187,2025-02-25,28,Brasil,Inglés,Google Ads,3,1,13.0,1131.76
1188,2025-05-18,21,México,Japonés,Instagram,1,1,6.0,932.38
1189,2025-02-07,20,México,Francés,TikTok,2,0,,
1190,2025-04-21,40,México,Francés,Organico,4,1,9.0,1579.41
1191,2025-06-18,16,Colombia,Inglés,Instagram,2,1,5.0,1740.4
1192,2025-04-28,36,Colombia,Japonés,Organico,2,1,9.0,926.89
1193,2025-02-05,37,México,Francés,Organico,1,1,8.0,1158.74
1194,2025-03-18,36,Colombia,Japonés,TikTok,3,0,,
1195,2025-05-15,21,Chile,Francés,Organico,5,1,23.0,2407.43
1196,2025-03-13,21,Chile,Japonés,Youtube,1,0,,
1197,2025-03-06,38,Colombia,Alemán,TikTok,5,1,8.0,1476.85
1198,2025-02-12,31,México,Japonés,Instagram,2,1,7.0,983.34
1199,2025-02-03,19,Colombia,Japonés,Youtube,5,1,14.0,1815.36
1200,2025-04-13,26,Colombia,Inglés,Facebook,3,1,15.0,2244.89
1201,2025-02-07,39,Colombia,Alemán,Google Ads,1,1,25.0,1111.54
1202,2025-05-12,38,Brasil,Italiano,Instagram,3,1,19.0,1638.83
1203,2025-06-18,24,Chile,Inglés,Instagram,3,1,26.0,1371.44
1204,2025-01-23,38,Argentina,Italiano,Instagram,1,1,28.0,1697.97
1205,2025-04-28,18,Argentina,Francés,Youtube,3,0,,
1206,2025-05-27,34,Brasil,Italiano,Facebook,4,1,16.0,1468.7
1207,2025-03-08,23,Colombia,Japonés,TikTok,4,1,19.0,2096.38
1208,2025-07-05,20,Brasil,Italiano,Facebook,4,1,7.0,2131.18
1209,2025-05-06,19,Brasil,Inglés,Youtube,5,1,11.0,1031.75
1210,2025-04-22,39,México,Inglés,Instagram,3,1,17.0,2258.0
1211,2025-01-13,21,Chile,Italiano,Google Ads,1,0,,
1212,2025-06-14,17,Argentina,Inglés,Instagram,1,0,,
1213,2025-05-21,35,Colombia,Inglés,TikTok,5,1,26.0,2237.46
1214,2025-01-16,43,Argentina,Italiano,Organico,1,1,12.0,1904.19
1215,2025-02-03,26,Argentina,Alemán,Google Ads,4,1,26.0,1125.87
1216,2025-07-03,19,Chile,Alemán,Instagram,3,1,19.0,914.41
1217,2025-04-16,30,Argentina,Francés,Google Ads,1,1,20.0,1860.22
1218,2025-04-15,21,Argentina,Inglés,Organico,1,1,3.0,1879.47
1219,2025-05-12,37,Brasil,Italiano,Facebook,2,1,15.0,1715.17
1220,2025-04-22,32,Chile,Inglés,Youtube,2,0,,
1221,2025-05-07,39,México,Japonés,Instagram,2,1,2.0,1844.19
1222,2025-02-28,21,Colombia,Inglés,TikTok,3,1,8.0,1862.21
1223,2025-03-02,34,Argentina,Inglés,Facebook,4,0,,
1224,2025-03-23,40,Colombia,Alemán,Instagram,4,1,30.0,959.61
1225,2025-02-01,17,México,Italiano,Facebook,4,0,,
1226,2025-05-13,30,Colombia,Inglés,TikTok,3,1,19.0,1005.49
1227,2025-03-10,26,México,Alemán,Instagram,3,0,,
1228,2025-04-28,23,Brasil,Francés,Organico,2,0,,
1229,2025-06-19,41,Argentina,Alemán,Organico,1,1,9.0,1408.82
1230,2025-04-16,34,México,Alemán,TikTok,5,0,,
1231,2025-04-22,28,Colombia,Alemán,Google Ads,5,1,28.0,2126.49
1232,2025-05-28,27,Argentina,Inglés,TikTok,1,0,,
1233,2025-06-23,20,Brasil,Inglés,Google Ads,2,1,21.0,1624.8
1234,2025-04-07,21,Argentina,Francés,Instagram,1,1,23.0,1923.3
1235,2025-04-19,41,México,Japonés,Google Ads,1,1,24.0,1305.04
1236,2025-01-29,37,Brasil,Japonés,Instagram,5,0,,
1237,2025-05-30,19,Colombia,Japonés,Instagram,2,1,25.0,1789.69
1238,2025-02-11,34,Brasil,Francés,Youtube,3,0,,
1239,2025-02-15,35,Brasil,Japonés,Instagram,5,0,,
1240,2025-01-25,16,Chile,Japonés,Google Ads,3,1,13.0,1607.99
1241,2025-01-28,35,Brasil,Alemán,Youtube,2,0,,
1242,2025-03-26,32,Brasil,Inglés,Youtube,1,0,,
1243,2025-07-04,27,Argentina,Inglés,Instagram,4,1,7.0,1428.18
1244,2025-06-07,30,Colombia,Alemán,TikTok,4,1,5.0,1892.45
1245,2025-07-02,16,Argentina,Alemán,TikTok,2,1,12.0,2278.06
1246,2025-05-08,41,Argentina,Alemán,Organico,4,1,13.0,2029.5
1247,2025-02-07,29,México,Inglés,Youtube,3,1,8.0,1858.59
1248,2025-02-07,21,Argentina,Japonés,Instagram,4,1,27.0,2297.7
1249,2025-06-07,20,Chile,Alemán,TikTok,2,1,11.0,1102.5
1250,2025-02-18,26,Chile,Francés,Instagram,2,1,30.0,2122.79
1251,2025-05-14,19,México,Alemán,Instagram,3,1,3.0,1612.73
1252,2025-05-31,28,Colombia,Italiano,Youtube,4,0,,
1253,2025-03-09,26,Colombia,Alemán,Organico,4,0,,
1254,2025-03-17,18,Argentina,Inglés,Youtube,1,1,27.0,2327.38
1255,2025-03-18,16,Argentina,Alemán,Facebook,5,0,,
1256,2025-07-06,21,Argentina,Italiano,TikTok,2,0,,
1257,2025-02-03,33,Colombia,Francés,TikTok,1,0,,
1258,2025-04-24,39,Brasil,Japonés,TikTok,2,1,21.0,969.0
1259,2025-02-08,25,Chile,Alemán,Google Ads,1,1,28.0,2114.07
1260,2025-05-29,20,Brasil,Italiano,Instagram,5,0,,
1261,2025-03-03,38,Brasil,Italiano,Youtube,1,0,,
1262,2025-05-28,25,Colombia,Francés,TikTok,2,0,,
1263,2025-07-07,27,Brasil,Inglés,Facebook,4,0,,
1264,2025-01-11,17,México,Alemán,TikTok,2,1,15.0,1537.05
1265,2025-06-12,28,Argentina,Italiano,Organico,3,1,29.0,1854.97
1266,2025-02-14,23,México,Francés,Instagram,3,1,28.0,1437.26
1267,2025-01-11,17,Chile,Japonés,Instagram,3,1,9.0,1044.51
1268,2025-03-13,35,Argentina,Italiano,Youtube,3,0,,
1269,2025-06-19,16,Brasil,Francés,Google Ads,5,1,25.0,1847.4
1270,2025-01-25,20,Chile,Inglés,Youtube,4,1,28.0,1067.29
1271,2025-05-26,24,Argentina,Inglés,TikTok,4,0,,
1272,2025-02-07,32,Brasil,Italiano,Organico,2,1,11.0,1006.26
1273,2025-05-06,24,México,Italiano,Facebook,1,0,,
1274,2025-06-02,26,Argentina,Alemán,Youtube,2,0,,
1275,2025-05-20,30,Brasil,Francés,Google Ads,2,1,17.0,2127.65
1276,2025-05-16,39,México,Italiano,Youtube,2,1,1.0,1413.12
1277,2025-06-17,21,Chile,Alemán,Instagram,2,1,21.0,2284.69
1278,2025-03-22,38,Chile,Alemán,TikTok,4,1,22.0,1238.02
1279,2025-07-02,18,Chile,Italiano,TikTok,1,1,23.0,1596.62
1280,2025-04-07,32,Chile,Inglés,TikTok,2,1,20.0,1648.78
1281,2025-03-05,20,Colombia,Francés,TikTok,4,0,,
1282,2025-03-21,43,Argentina,Francés,TikTok,2,1,23.0,1833.42
1283,2025-06-25,27,Argentina,Inglés,TikTok,3,0,,
1284,2025-02-18,33,Colombia,Italiano,Facebook,2,1,7.0,1016.88
1285,2025-04-05,29,Brasil,Francés,Google Ads,2,1,23.0,1067.72
1286,2025-06-27,36,Brasil,Italiano,TikTok,5,0,,
1287,2025-05-15,39,Chile,Italiano,Google Ads,3,1,2.0,932.04
1288,2025-05-18,26,México,Alemán,Organico,1,1,18.0,1088.58
1289,2025-06-20,24,Brasil,Inglés,TikTok,2,0,,
1290,2025-02-21,17,México,Italiano,Youtube,1,0,,
1291,2025-01-11,27,Argentina,Japonés,TikTok,3,0,,
1292,2025-06-26,18,México,Inglés,Instagram,2,1,3.0,1204.61
1293,2025-02-28,18,Argentina,Francés,Facebook,5,1,6.0,1733.84
1294,2025-01-14,16,Colombia,Alemán,Youtube,4,0,,
1295,2025-04-27,23,Colombia,Francés,Youtube,5,0,,
1296,2025-02-05,37,Chile,Francés,Instagram,5,1,9.0,2028.18
1297,2025-04-18,43,Brasil,Inglés,TikTok,4,0,,
1298,2025-03-01,44,Chile,Francés,Facebook,4,1,9.0,1770.3
1299,2025-01-12,23,Argentina,Italiano,Youtube,4,1,13.0,2385.64
1300,2025-05-16,26,Chile,Francés,Facebook,2,1,16.0,1302.47
1301,2025-03-19,24,México,Alemán,Youtube,1,1,26.0,2252.67
1302,2025-04-27,20,Argentina,Alemán,TikTok,1,1,6.0,1207.19
1303,2025-03-15,29,Colombia,Japonés,Organico,4,1,4.0,2349.52
1304,2025-05-22,43,Brasil,Alemán,Youtube,5,1,14.0,1618.82
1305,2025-02-28,18,Argentina,Francés,Organico,3,0,,
1306,2025-01-17,36,Argentina,Alemán,Youtube,4,0,,
1307,2025-02-21,20,México,Inglés,Google Ads,5,1,28.0,2342.94
1308,2025-07-04,20,Brasil,Alemán,TikTok,5,0,,
1309,2025-04-30,34,Colombia,Italiano,Instagram,2,1,16.0,1359.41
1310,2025-03-16,42,Argentina,Inglés,Organico,2,1,1.0,1506.16
1311,2025-01-30,29,Argentina,Japonés,Instagram,1,0,,
1312,2025-04-19,41,México,Italiano,TikTok,1,1,8.0,1655.65
1313,2025-04-30,19,Chile,Francés,Instagram,3,1,17.0,1984.59
1314,2025-04-08,40,Colombia,Francés,TikTok,3,1,5.0,1414.78
1315,2025-06-09,28,Brasil,Francés,Instagram,3,0,,
1316,2025-04-11,25,Argentina,Italiano,Organico,3,1,17.0,1413.63
1317,2025-06-10,40,Argentina,Italiano,Google Ads,5,0,,
1318,2025-03-22,33,Colombia,Italiano,Instagram,5,1,3.0,2184.28
1319,2025-02-18,23,Chile,Inglés,Organico,1,0,,
1320,2025-02-25,23,Argentina,Inglés,Youtube,2,0,,
1321,2025-04-30,22,Colombia,Francés,TikTok,2,0,,
1322,2025-03-03,23,México,Alemán,Facebook,4,1,7.0,1671.0
1323,2025-03-12,29,Chile,Francés,Facebook,5,1,4.0,1901.35
1324,2025-02-09,34,Brasil,Japonés,TikTok,3,0,,
1325,2025-04-17,44,Argentina,Inglés,Google Ads,3,1,3.0,1923.39
1326,2025-03-01,21,Colombia,Italiano,Instagram,4,1,9.0,2275.57
1327,2025-02-06,16,México,Inglés,Google Ads,2,1,27.0,1435.56
1328,2025-04-14,38,Brasil,Italiano,Facebook,3,0,,
1329,2025-07-08,30,Colombia,Japonés,Organico,2,1,30.0,1875.31
1330,2025-05-14,16,Colombia,Japonés,TikTok,4,1,2.0,990.73
1331,2025-06-01,40,Brasil,Inglés,TikTok,2,1,8.0,1209.92
1332,2025-04-10,32,México,Italiano,Google Ads,2,1,18.0,2418.15
1333,2025-02-07,16,México,Japonés,Organico,2,0,,
1334,2025-06-21,30,Chile,Francés,Google Ads,3,1,1.0,2358.01
1335,2025-01-29,38,Argentina,Francés,Instagram,1,1,15.0,2377.42
1336,2025-01-19,17,Brasil,Italiano,Youtube,5,0,,
1337,2025-07-12,29,Brasil,Inglés,Organico,2,0,,
1338,2025-03-02,36,Brasil,Japonés,Youtube,2,1,11.0,1938.0
1339,2025-02-05,23,México,Inglés,Instagram,2,0,,
1340,2025-03-22,23,Argentina,Francés,Youtube,1,0,,
1341,2025-05-06,34,Chile,Japonés,Facebook,4,0,,
1342,2025-02-13,22,Colombia,Inglés,Youtube,3,1,14.0,938.67
1343,2025-02-28,34,Colombia,Alemán,Instagram,1,1,14.0,2290.01
1344,2025-03-17,21,Brasil,Italiano,Youtube,2,0,,
1345,2025-05-29,21,Argentina,Italiano,TikTok,1,0,,
1346,2025-01-22,18,México,Alemán,Google Ads,1,1,29.0,2325.37
1347,2025-04-05,22,Argentina,Francés,Facebook,1,1,19.0,1124.1
1348,2025-05-07,34,Argentina,Japonés,TikTok,4,1,5.0,1850.59
1349,2025-06-23,23,México,Italiano,TikTok,5,1,28.0,1718.07
1350,2025-04-30,25,Brasil,Alemán,Instagram,3,1,24.0,1239.49
1351,2025-02-25,35,Argentina,Alemán,Google Ads,4,1,20.0,1115.24
1352,2025-06-28,30,Colombia,Francés,Google Ads,4,0,,
1353,2025-06-06,30,México,Francés,Organico,5,1,25.0,1696.12
1354,2025-06-01,44,Chile,Inglés,Facebook,4,0,,
1355,2025-04-28,16,Brasil,Italiano,Instagram,1,1,14.0,1365.19
1356,2025-04-13,35,México,Inglés,Facebook,1,1,8.0,1816.84
1357,2025-01-12,22,Chile,Alemán,Organico,2,1,20.0,2439.67
1358,2025-06-05,42,Chile,Japonés,Youtube,4,1,26.0,1385.39
1359,2025-06-08,19,Argentina,Japonés,TikTok,2,0,,
1360,2025-05-26,44,Argentina,Francés,Facebook,3,0,,
1361,2025-02-24,21,Argentina,Japonés,TikTok,1,1,22.0,1740.32
1362,2025-05-08,40,México,Japonés,Instagram,3,1,12.0,1739.5
1363,2025-05-25,16,México,Japonés,Youtube,5,1,14.0,1887.67
1364,2025-03-10,44,Brasil,Alemán,Instagram,1,0,,
1365,2025-05-28,20,Argentina,Japonés,Youtube,3,0,,
1366,2025-03-28,42,Chile,Japonés,Youtube,5,1,15.0,1251.81
1367,2025-02-09,38,Colombia,Japonés,TikTok,3,0,,
1368,2025-02-09,16,Brasil,Inglés,Instagram,5,0,,
1369,2025-03-28,19,México,Alemán,Instagram,5,1,5.0,1991.99
1370,2025-04-10,37,Brasil,Francés,Facebook,1,1,20.0,2435.1
1371,2025-05-16,17,Brasil,Inglés,Instagram,2,0,,
1372,2025-01-16,25,Brasil,Italiano,Facebook,5,0,,
1373,2025-04-10,20,Brasil,Alemán,Google Ads,5,1,9.0,2391.36
1374,2025-05-18,42,Colombia,Alemán,Google Ads,1,1,9.0,2123.39
1375,2025-01-12,25,Argentina,Italiano,Google Ads,2,1,11.0,1814.99
1376,2025-01-15,16,Chile,Italiano,Organico,4,1,29.0,1676.09
1377,2025-05-02,37,Brasil,Italiano,Instagram,4,0,,
1378,2025-02-18,21,Brasil,Francés,Organico,2,1,25.0,2412.19
1379,2025-02-13,28,Brasil,Japonés,Instagram,3,0,,
1380,2025-02-13,30,Argentina,Alemán,Facebook,1,0,,
1381,2025-06-02,19,México,Japonés,Organico,2,1,28.0,1365.27
1382,2025-07-02,28,México,Japonés,Organico,4,1,22.0,2326.33
1383,2025-06-13,39,Colombia,Italiano,Organico,5,1,19.0,1634.09
1384,2025-04-20,35,México,Francés,Youtube,4,0,,
1385,2025-02-23,39,Brasil,Inglés,Facebook,5,1,27.0,1987.03
1386,2025-02-28,30,Brasil,Francés,Google Ads,1,1,2.0,1479.67
1387,2025-06-24,44,Brasil,Japonés,Facebook,5,0,,
1388,2025-02-17,23,Colombia,Francés,Youtube,2,1,10.0,2251.08
1389,2025-05-12,20,Brasil,Italiano,Instagram,5,0,,
1390,2025-02-17,44,México,Inglés,Facebook,3,0,,
1391,2025-04-20,30,Argentina,Italiano,Organico,2,1,7.0,1694.76
1392,2025-05-31,19,Argentina,Inglés,Google Ads,1,1,15.0,2395.29
1393,2025-04-07,27,Chile,Japonés,Google Ads,2,0,,
1394,2025-05-19,28,México,Inglés,Instagram,3,0,,
1395,2025-02-23,17,Brasil,Inglés,Facebook,1,1,20.0,1765.51
1396,2025-05-26,42,Argentina,Inglés,Youtube,4,1,24.0,1613.78
1397,2025-06-15,34,México,Francés,Instagram,3,1,26.0,2232.05
1398,2025-06-12,34,Argentina,Francés,Facebook,1,0,,
1399,2025-04-12,19,Brasil,Japonés,TikTok,5,1,26.0,976.75
1400,2025-03-13,19,Argentina,Inglés,Google Ads,2,1,21.0,1719.96
1401,2025-01-28,41,Chile,Alemán,Youtube,1,0,,
1402,2025-04-28,26,Chile,Japonés,Organico,2,1,16.0,1842.31
1403,2025-03-18,42,Argentina,Inglés,Youtube,5,1,9.0,1942.38
1404,2025-06-21,20,México,Inglés,Organico,1,1,10.0,1292.46
1405,2025-02-17,35,México,Francés,Youtube,4,0,,
1406,2025-04-08,26,México,Japonés,Google Ads,3,1,9.0,1561.56
1407,2025-06-05,25,Argentina,Inglés,Organico,1,0,,
1408,2025-05-25,23,México,Inglés,Facebook,5,0,,
1409,2025-02-18,21,Brasil,Japonés,Organico,1,1,7.0,2354.22
1410,2025-04-21,21,Chile,Alemán,Instagram,2,1,27.0,2064.34
1411,2025-04-22,23,Brasil,Japonés,Facebook,1,1,17.0,1190.41
1412,2025-07-12,38,México,Japonés,Instagram,4,1,11.0,2097.7
1413,2025-03-13,30,Brasil,Alemán,Youtube,1,0,,
1414,2025-03-02,41,México,Japonés,Facebook,3,0,,
1415,2025-04-25,29,Argentina,Inglés,Youtube,1,1,28.0,2300.06
1416,2025-02-22,26,Brasil,Japonés,TikTok,2,1,20.0,1807.98
1417,2025-05-15,27,Argentina,Alemán,Youtube,1,1,8.0,1356.44
1418,2025-05-04,41,Argentina,Italiano,Youtube,4,0,,
1419,2025-02-11,28,Colombia,Japonés,Instagram,5,1,25.0,923.79
1420,2025-06-30,23,México,Francés,Organico,1,1,13.0,1295.76
1421,2025-01-30,33,Chile,Inglés,TikTok,1,1,22.0,2379.41
1422,2025-03-11,40,México,Inglés,Youtube,3,1,16.0,1376.56
1423,2025-04-21,16,Chile,Francés,Youtube,4,1,30.0,1261.76
1424,2025-03-06,30,México,Francés,TikTok,5,1,13.0,2177.9
1425,2025-06-19,23,Argentina,Japonés,TikTok,2,1,28.0,2060.66
1426,2025-03-22,43,Brasil,Francés,Facebook,1,0,,
1427,2025-02-13,26,Brasil,Italiano,Instagram,5,1,10.0,1105.24
1428,2025-05-17,27,Colombia,Alemán,TikTok,2,1,27.0,1208.82
1429,2025-05-04,27,Chile,Francés,TikTok,4,1,7.0,2305.63
1430,2025-03-09,19,Chile,Francés,Google Ads,4,1,24.0,2448.58
1431,2025-03-07,31,Chile,Italiano,Organico,5,1,28.0,2091.29
1432,2025-06-30,19,Argentina,Inglés,TikTok,2,1,14.0,1493.14
1433,2025-03-30,20,Chile,Inglés,Instagram,4,1,26.0,935.79
1434,2025-02-26,39,Brasil,Japonés,Organico,5,1,3.0,1165.2
1435,2025-07-09,20,Argentina,Italiano,Organico,4,1,7.0,1004.01
1436,2025-02-26,23,México,Alemán,Youtube,4,1,30.0,1842.74
1437,2025-02-24,25,Chile,Alemán,Youtube,4,0,,
1438,2025-05-27,32,Chile,Italiano,Youtube,3,1,7.0,1422.11
1439,2025-06-26,43,México,Alemán,Youtube,2,1,3.0,1959.5
1440,2025-03-01,41,Chile,Inglés,Google Ads,5,1,8.0,1955.0
1441,2025-04-26,24,México,Alemán,TikTok,5,1,7.0,1359.54
1442,2025-06-19,37,Argentina,Alemán,Youtube,2,1,6.0,1118.0
1443,2025-03-12,34,Brasil,Italiano,Facebook,2,1,25.0,2456.02
1444,2025-04-18,44,México,Italiano,Youtube,2,0,,
1445,2025-02-11,29,Colombia,Alemán,TikTok,2,1,14.0,1465.02
1446,2025-03-18,23,México,Francés,Youtube,1,1,25.0,1212.68
1447,2025-03-31,24,Chile,Italiano,Google Ads,5,0,,
1448,2025-03-08,37,Argentina,Japonés,Instagram,1,0,,
1449,2025-06-17,26,Argentina,Japonés,Instagram,4,1,15.0,1485.23
1450,2025-06-21,38,México,Inglés,TikTok,4,1,18.0,1986.04
1451,2025-03-16,16,Brasil,Alemán,Instagram,5,1,1.0,1051.79
1452,2025-01-31,29,Colombia,Francés,Instagram,4,1,20.0,2320.51
1453,2025-04-03,20,Argentina,Inglés,Facebook,2,1,27.0,2262.01
1454,2025-04-21,36,Chile,Alemán,TikTok,1,1,29.0,1495.95
1455,2025-04-07,41,Chile,Italiano,TikTok,2,0,,
1456,2025-02-28,29,Brasil,Japonés,Instagram,4,1,8.0,1739.12
1457,2025-06-18,19,Argentina,Francés,Instagram,1,1,1.0,1914.4
1458,2025-04-10,37,México,Japonés,Instagram,2,1,9.0,940.02
1459,2025-06-10,38,Chile,Italiano,Organico,5,0,,
1460,2025-06-01,40,Brasil,Alemán,Google Ads,2,1,2.0,2110.48
1461,2025-02-12,16,Argentina,Italiano,Youtube,4,1,11.0,2177.67
1462,2025-04-30,37,Argentina,Italiano,Google Ads,1,1,25.0,1235.89
1463,2025-04-08,38,Argentina,Japonés,TikTok,5,1,24.0,1678.25
1464,2025-05-28,34,Argentina,Francés,Facebook,1,1,19.0,1687.33
1465,2025-01-13,23,Argentina,Italiano,Youtube,5,1,13.0,1164.64
1466,2025-03-17,30,Chile,Japonés,Facebook,1,1,20.0,971.16
1467,2025-06-12,36,Brasil,Francés,Organico,4,1,8.0,1026.61
1468,2025-07-07,30,Argentina,Alemán,TikTok,5,1,8.0,1827.38
1469,2025-04-10,24,Colombia,Alemán,Organico,3,0,,
1470,2025-03-18,36,Colombia,Inglés,TikTok,1,1,12.0,2231.02
1471,2025-01-26,24,Brasil,Japonés,Facebook,1,1,16.0,1621.72
1472,2025-07-03,25,México,Francés,Facebook,2,1,25.0,1318.39
1473,2025-01-31,35,México,Italiano,Facebook,5,1,10.0,1869.91
1474,2025-05-30,40,México,Alemán,TikTok,3,0,,
1475,2025-06-08,36,Colombia,Francés,Instagram,4,1,10.0,2059.37
1476,2025-04-26,41,México,Japonés,Facebook,2,1,16.0,1146.52
1477,2025-03-06,24,Chile,Inglés,Organico,3,1,30.0,948.97
1478,2025-06-23,18,Argentina,Alemán,Youtube,5,0,,
1479,2025-02-26,35,Colombia,Francés,TikTok,3,0,,
1480,2025-06-10,40,Brasil,Francés,Organico,1,1,29.0,2100.84
1481,2025-05-11,41,Brasil,Francés,Google Ads,1,1,21.0,972.1
1482,2025-04-22,26,Argentina,Japonés,Google Ads,2,1,14.0,976.58
1483,2025-02-07,21,Colombia,Japonés,Youtube,5,1,21.0,2462.93
1484,2025-06-06,17,México,Japonés,Instagram,5,0,,
1485,2025-05-17,22,México,Italiano,Facebook,3,1,13.0,1303.52
1486,2025-04-16,33,Chile,Francés,TikTok,2,1,28.0,1909.25
1487,2025-02-02,42,Chile,Alemán,Organico,5,0,,
1488,2025-04-10,17,México,Japonés,Facebook,1,0,,
1489,2025-03-23,42,Brasil,Japonés,Organico,3,1,1.0,1088.16
1490,2025-04-04,32,Brasil,Francés,TikTok,4,0,,
1491,2025-02-25,26,Chile,Japonés,Google Ads,1,1,6.0,1671.92
1492,2025-01-23,42,Argentina,Italiano,Facebook,2,0,,
1493,2025-07-06,27,México,Italiano,Youtube,5,0,,
1494,2025-04-01,42,Chile,Japonés,Instagram,1,1,27.0,2499.42
1495,2025-04-04,34,Chile,Francés,Youtube,4,0,,
1496,2025-07-08,37,México,Francés,Instagram,4,0,,
1497,2025-02-10,39,México,Francés,Organico,2,1,16.0,2017.3
1498,2025-06-23,40,Brasil,Inglés,Facebook,1,1,5.0,903.49
1499,2025-03-09,22,Argentina,Japonés,Facebook,3,0,,
1500,2025-06-02,35,Argentina,Francés,Instagram,1,1,3.0,1242.29
1501,2025-02-20,21,México,Italiano,Google Ads,4,1,6.0,1968.7
1502,2025-06-09,36,Colombia,Alemán,TikTok,2,0,,
1503,2025-07-02,39,Chile,Alemán,Youtube,2,0,,
1504,2025-05-04,16,Chile,Francés,Organico,3,1,29.0,2098.27
1505,2025-04-18,32,México,Alemán,Youtube,2,1,13.0,1608.02
1506,2025-06-16,44,Colombia,Alemán,Youtube,2,1,14.0,2434.47
1507,2025-02-07,26,Brasil,Inglés,Organico,2,1,29.0,2367.17
1508,2025-07-12,37,México,Italiano,Organico,2,1,11.0,1477.2
1509,2025-04-07,41,México,Italiano,Facebook,2,0,,
1510,2025-03-29,43,Chile,Inglés,Youtube,4,1,22.0,1036.07
1511,2025-02-02,33,México,Inglés,TikTok,1,1,14.0,1271.63
1512,2025-05-03,36,México,Alemán,TikTok,5,1,27.0,2045.8
1513,2025-06-12,32,México,Japonés,Instagram,2,0,,
1514,2025-04-07,22,Chile,Alemán,Organico,5,1,22.0,1714.53
1515,2025-04-22,32,Brasil,Inglés,Facebook,5,1,9.0,1442.3
1516,2025-03-02,35,Brasil,Italiano,TikTok,4,1,5.0,2031.63
1517,2025-04-25,24,México,Alemán,Google Ads,2,1,1.0,1177.4
1518,2025-02-10,32,Chile,Japonés,Facebook,5,1,1.0,1974.33
1519,2025-02-24,35,Brasil,Alemán,Facebook,2,1,22.0,1457.92
1520,2025-07-05,37,Brasil,Francés,TikTok,3,1,14.0,2018.73
1521,2025-03-29,37,Brasil,Alemán,Google Ads,3,1,22.0,1461.95
1522,2025-06-11,43,Chile,Inglés,Instagram,3,1,6.0,1741.1
1523,2025-03-26,44,Chile,Italiano,TikTok,5,1,11.0,2407.75
1524,2025-06-01,23,México,Italiano,Google Ads,3,1,7.0,1952.61
1525,2025-06-01,32,Argentina,Inglés,Facebook,4,1,12.0,1165.59
1526,2025-03-23,22,Brasil,Francés,Google Ads,4,1,16.0,2142.23
1527,2025-02-23,16,Argentina,Inglés,Facebook,5,1,2.0,2142.55
1528,2025-01-11,28,Chile,Alemán,TikTok,2,1,11.0,2112.02
1529,2025-06-26,38,Chile,Inglés,Organico,1,1,3.0,1309.84
1530,2025-02-11,34,Chile,Inglés,TikTok,2,1,5.0,2028.99
1531,2025-04-22,42,Argentina,Francés,Youtube,2,1,11.0,1916.73
1532,2025-06-22,39,Chile,Alemán,Youtube,2,0,,
1533,2025-06-11,34,México,Japonés,Youtube,2,0,,
1534,2025-06-27,44,Chile,Japonés,TikTok,1,1,13.0,2055.6
1535,2025-04-28,32,Colombia,Italiano,Instagram,3,1,20.0,1966.35
1536,2025-02-06,28,Argentina,Inglés,TikTok,2,1,4.0,988.35
1537,2025-03-02,44,Colombia,Italiano,Organico,4,1,4.0,1070.81
1538,2025-06-22,31,Chile,Francés,Google Ads,5,1,9.0,2015.94
1539,2025-05-30,23,México,Japonés,TikTok,5,0,,
1540,2025-03-06,34,Brasil,Inglés,TikTok,4,1,6.0,1711.53
1541,2025-06-28,33,Chile,Francés,Facebook,2,0,,
1542,2025-04-07,16,México,Francés,Facebook,1,1,9.0,2379.6
